id,title,stage_id,stage_name,stage_semantic_id,category_id,category_name,opportunity,currency_id,probability,assigned_by_name,date_create,date_modify,closedate,source_id,source_name,is_closed,alcance_pau,alcance_pic,dept_cisac
52214,Deal #52214 || 10021215 || ADICIONALES HUACACCOCHA 2 SALA E INSTRUMENTACION  || ANTAMINA,3,Closed Other,F,0,Pipeline Principal,4818.06000000,USD,55,Martin Jordan C.,2024-08-23T00:30:20+03:00,2025-07-07T05:27:15+03:00,2025-07-06T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52216,Deal #52216 || 10021234 || Indicador de presión || Proyecto Instalación de bomba para Sistema Contraincendios SOAM-ANTA-8056,WON,Closed Won,S,0,Pipeline Principal,774.94000000,USD,55,Katherine Llerena C.,2024-08-23T00:44:15+03:00,2026-04-23T17:55:32+03:00,2024-10-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52218,Deal #52218 || 10021219 || Sensor de nivel para boxes de concentrado,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,5862.08000000,USD,55,Jesus Alvarado M.,2024-08-23T01:04:53+03:00,2026-04-27T19:28:26+03:00,2026-09-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52220,Deal #52220 || 10021212 ll Servicio de instalacion de densimetros radiactivos ll Minera Bambas,WON,Closed Won,S,0,Pipeline Principal,11880.00000000,USD,95,Fredy Huamán R.,2024-08-23T01:59:49+03:00,2025-01-07T03:46:02+03:00,2024-10-04T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52222,Deal #52222 || 10021207 ll Servicio de contrastacion medicion de flujo en 2 tuberias ll Nexa Cajamarquilla,5,Closed Lost - Price,F,0,Pipeline Principal,2400.00000000,USD,55,Fredy Huamán R.,2024-08-23T17:50:44+03:00,2024-09-05T19:02:00+03:00,2024-09-05T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52224,Deal #52224 || 10021239 || Acuerdo de Precios 2024 - 2025 - Licitación AP2422,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,88769.20000000,USD,55,Brayan Caballero P.,2024-08-23T20:22:35+03:00,2026-05-29T23:40:28+03:00,2026-07-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52226,Deal #52226 || 10021220 || Sensor Ultrasónico de Nivel FDU91,WON,Closed Won,S,0,Pipeline Principal,1181.16000000,USD,80,Lino Castro V.,2024-08-23T20:30:44+03:00,2024-08-28T19:10:16+03:00,2024-08-28T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52228,Deal #52228 || 10021290 || Flujómetro para línea de agua blanda,8,No Response,F,0,Pipeline Principal,8167.71000000,USD,20,Alberto Gutierrez G.,2024-08-23T20:42:55+03:00,2026-04-24T16:59:33+03:00,2025-03-04T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52230,Deal #52230 || 10021232 || Sensores de presión para aire comprimido,LOSE,Closed Lost,F,0,Pipeline Principal,6666.21000000,USD,20,Gianella Belleza Z.,2024-08-23T20:57:15+03:00,2026-04-23T19:53:45+03:00,2025-03-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52232,"Deal #52232 || 10021223 || SOLICITUD DE COTIZACION MARCA JAMSBURY - VALVE BTRFLY 6 IN,ANSI CL150 FLGD",5,Closed Lost - Price,F,0,Pipeline Principal,1638.80000000,USD,80,Yerson Juarez V.,2024-08-23T22:13:32+03:00,2024-09-03T19:57:17+03:00,2024-09-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52234,Deal #52234 || Transmisor portátil CML18,8,No Response,F,0,Pipeline Principal,2000.00000000,USD,1,Gianella Belleza Z.,2024-08-23T23:19:46+03:00,2025-02-17T07:04:31+03:00,2025-02-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52238,Deal #52238 || 10021228 ll Servicio de verificacion de instrumentos de medicion,3,Closed Other,F,0,Pipeline Principal,6800.00000000,USD,20,Fredy Huamán R.,2024-08-24T01:01:41+03:00,2024-10-22T01:26:49+03:00,2024-10-21T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52242,Deal #52242 || 10021237 || Software de Configuracion de Equipos Universal Fieldcare con Interfaces de Comunicación,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,5579.68000000,USD,20,Jesus Alvarado M.,2024-08-25T05:35:41+03:00,2026-05-18T11:59:53+03:00,2026-08-31T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52244,Deal #52244 || Sensor de Nivel para Seccion 75 Tag G2112,3,Closed Other,F,0,Pipeline Principal,3000.00000000,USD,20,Jesus Alvarado M.,2024-08-25T05:45:09+03:00,2024-12-02T10:31:30+03:00,2024-12-02T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52246,Deal #52246 || Medidor de pH para Caldera de Recuperación de Gas,NEW,In Development,P,0,Pipeline Principal,3900.00000000,USD,20,Jesus Alvarado M.,2024-08-25T05:57:38+03:00,2026-05-18T12:05:16+03:00,2026-08-31T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52248,Deal #52248 || 10021251 || Medidor Portatil de Conductividad para Planta,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,3632.88000000,USD,55,Jesus Alvarado M.,2024-08-25T06:02:49+03:00,2026-06-15T21:39:09+03:00,2026-08-31T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52252,Deal #52252 || Metrado de equipos PTAR|| CONSORCIO ESMERALDA,3,Closed Other,F,0,Pipeline Principal,92500.00000000,USD,0,Yovany Barrera C.,2024-08-26T16:40:34+03:00,2024-09-06T16:49:55+03:00,2024-09-06T03:00:00+03:00,,,N,No incluye,Si Incluye,Ventas
52254,Deal #52254 || Deal #52254 || 10021242 || SENSOR DE  NIVEL TIPO RADAR || CWT GLOBAL,WON,Closed Won,S,0,Pipeline Principal,3214.21000000,USD,1,Yovany Barrera C.,2024-08-26T18:02:28+03:00,2024-12-17T19:24:37+03:00,2024-09-20T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52256,"Deal #52256 || 10021235 || Actuadores Eléctricos Vv. Compuerta 30"" y 36""",3,Closed Other,F,0,Pipeline Principal,29487.70000000,USD,80,Yerson Juarez V.,2024-08-26T18:38:27+03:00,2024-09-27T18:44:20+03:00,2024-09-27T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52258,Deal #52258 || 10020968 || Sensores pH - Cotización Yumpag,WON,Closed Won,S,0,Pipeline Principal,4651.08000000,USD,95,Gianella Belleza Z.,2024-08-26T18:58:51+03:00,2024-08-26T19:12:48+03:00,2024-08-26T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52260,Deal #52260 || 10021243 || Petición de Oferta: 6000033638 ll CPS91D,WON,Closed Won,S,0,Pipeline Principal,1820.32000000,USD,20,Shyla Quiroz C.,2024-08-26T19:07:24+03:00,2026-04-23T18:19:41+03:00,2024-10-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52262,Deal #52262 || 10022354 || Nueva Etapa de Colectores de Polvo,8,No Response,F,0,Pipeline Principal,8709.62000000,USD,55,Lino Castro V.,2024-08-26T19:14:17+03:00,2025-10-14T00:21:05+03:00,2025-10-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
52264,Deal #52264 || 10021259 || Concurso RFQ 6000013056 - Invitacion al concurso Contrato de Acuerdo de precios ENDRESS & HAUSER,8,No Response,F,0,Pipeline Principal,163167.03000000,USD,55,Katherine Llerena C.,2024-08-26T19:54:58+03:00,2026-04-23T01:11:52+03:00,2025-03-05T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52266,Deal #52266 || 10021240 || Interruptor de flujo para sólidos,8,No Response,F,0,Pipeline Principal,5404.86000000,USD,80,Lino Castro V.,2024-08-26T20:39:33+03:00,2025-10-10T22:56:47+03:00,2025-10-10T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52268,Deal #52268 || 10021236 || LIQUILINE CM442 / PLANTA PROVISUR,3,Closed Other,F,0,Pipeline Principal,2781.30000000,USD,55,Janeth Quico D.,2024-08-26T20:43:43+03:00,2025-10-01T23:43:07+03:00,2025-03-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52270,Deal #52270 || Mejoras de control zona de Chancado Primario,3,Closed Other,F,0,Pipeline Principal,30000.00000000,USD,20,Lino Castro V.,2024-08-26T20:50:12+03:00,2026-04-30T18:48:01+03:00,2025-10-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
52272,Deal #52272 || 10020968 || Sensor de ph y cable,WON,Closed Won,S,0,Pipeline Principal,4924.75000000,USD,55,Alexandra Cruz C.,2024-08-26T22:15:45+03:00,2026-05-29T23:41:27+03:00,2024-09-05T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52274,Deal #52274 || 10021238 || Actuador B1J para ON/OFF & Control,WON,Closed Won,S,0,Pipeline Principal,14820.08000000,USD,95,David Rejas S.,2024-08-26T22:53:49+03:00,2025-01-17T20:34:33+03:00,2025-01-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52276,Deal #52276 || 10021241 || Solicitud de Cotización No. [6100074908]   <<Tubo de Inmersion;CPA111;3M;ENDRESS>>,WON,Closed Won,S,0,Pipeline Principal,5550.10000000,USD,80,Jesus Alvarado M.,2024-08-26T22:54:30+03:00,2026-05-04T23:08:25+03:00,2025-05-26T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52278,Deal #52278 || Proyecto de monitoreo de calidad de agua residual en redes de recolección - Sedapal,3,Closed Other,F,0,Pipeline Principal,12000.00000000,USD,55,Yovany Barrera C.,2024-08-26T23:06:00+03:00,2024-12-19T00:42:26+03:00,2024-12-18T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52280,Deal #52280 || Medición de cloro residual en PTAP Huachipa - Sedapal,3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,55,Leonardo Nuñez T.,2024-08-26T23:24:08+03:00,2025-01-23T22:11:52+03:00,2025-01-23T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52282,Deal #52282 || 10021250 || Kits de buffers para calibración,LOSE,Closed Lost,F,0,Pipeline Principal,5060.77000000,USD,20,Gianella Belleza Z.,2024-08-26T23:32:53+03:00,2025-06-16T07:31:02+03:00,2025-06-15T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52284,"Deal #52284 || Diseño e instalación de dos plantas compactas en Arequipa, zona minera ",3,Closed Other,F,0,Pipeline Principal,50000.00000000,USD,55,Yovany Barrera C.,2024-08-26T23:48:56+03:00,2025-02-28T00:06:11+03:00,2025-02-27T03:00:00+03:00,,,N,No incluye,Si Incluye,Ventas
52286,Deal #52286 || 10021245 || Tx DE FLUJO TIPO MAGNETICO || OS01-NUEVA SALA ELÉCTRICA DEL CONVEYOR 10-HERMETIZACIÓN Y COLECCIÓN DE POLVO NAVE TRIPPER 10 || CUAJONE,3,Closed Other,F,0,Pipeline Principal,47287.07000000,USD,55,Jesus Alvarado M.,2024-08-26T23:52:05+03:00,2026-03-02T17:13:25+03:00,2026-01-20T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52288,"Deal #52288 || Instalación de Línea PET KHS de 50,000 BPH ",3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,20,Juan Jiménez L.,2024-08-27T00:01:00+03:00,2025-02-18T20:21:18+03:00,2025-02-18T03:00:00+03:00,,,N,No llenado,No llenado,Proyectos
52290,"Deal #52290 || Instalación de Línea PET KHS de 50,000 BPH ",3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,20,Juan Jiménez L.,2024-08-27T00:01:00+03:00,2025-02-18T20:21:25+03:00,2025-02-18T03:00:00+03:00,,,N,No llenado,No llenado,Proyectos
52294,Deal #52294 || 10021246 || Tx NIVEL TIPO RADAR || OS01-NUEVA SALA ELÉCTRICA DEL CONVEYOR 10-HERMETIZACIÓN Y COLECCIÓN DE POLVO NAVE TRIPPER 10 || CUAJONE,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,19414.37000000,USD,20,Alberto Gutierrez G.,2024-08-27T00:15:37+03:00,2026-06-12T20:33:47+03:00,2026-09-30T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Servicios,Proyectos"
52296,Deal #52296 || 10021244 || MANOMETROS || OS01-NUEVA SALA ELÉCTRICA DEL CONVEYOR 10-HERMETIZACIÓN Y COLECCIÓN DE POLVO NAVE TRIPPER 10 || CUAJONE,3,Closed Other,F,0,Pipeline Principal,8500.00000000,USD,20,Martin Jordan C.,2024-08-27T00:24:34+03:00,2026-03-02T17:12:47+03:00,2025-11-13T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Proyectos"
52298,Deal #52298 || COTIZAR INSTRUMENTOS - SMED,8,No Response,F,0,Pipeline Principal,9000.00000000,USD,20,Jesus Alvarado M.,2024-08-27T00:25:21+03:00,2025-01-06T09:31:36+03:00,2025-01-06T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52300,Deal #52300 || Instrumentación para C. Hidroeléctrica en desarrollo norte de Peru - Lombardi ,3,Closed Other,F,0,Pipeline Principal,50000.00000000,USD,20,Leonardo Nuñez T.,2024-08-27T01:04:54+03:00,2025-01-04T00:31:08+03:00,2025-01-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52302,Deal #52302 || 10021249 || Flujómetro Electromagnético W500,5,Closed Lost - Price,F,0,Pipeline Principal,5163.95000000,USD,55,Alexandra Cruz C.,2024-08-27T01:46:47+03:00,2026-04-27T22:54:09+03:00,2024-10-25T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52304,Deal #52304 || Pre inversión Proyecto Ancón equipamiento - Consultor,3,Closed Other,F,0,Pipeline Principal,50000.00000000,USD,55,Rosario Calle E.,2024-08-27T16:50:42+03:00,2024-12-19T00:35:30+03:00,2024-12-18T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52306,Deal #52306 || Paneles para análisis de calidad del agua en recolectores - Consultoría,3,Closed Other,F,0,Pipeline Principal,15000.00000000,USD,55,Yovany Barrera C.,2024-08-27T17:04:09+03:00,2025-01-04T00:05:21+03:00,2025-01-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52308,"Deal #52308 || 10021247 || Solicitud de Cotización 18471052, Transmisor de Nivel",WON,Closed Won,S,0,Pipeline Principal,5446.30000000,USD,95,Lino Castro V.,2024-08-27T17:15:48+03:00,2024-09-06T01:57:00+03:00,2024-09-05T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52310,Deal #52310 || Deal #52310 || 10021248 II RFQ: 12057621 || POS 10 || VALVULAS ALTA PRESION P/BOMBAS PU-543 @ PU-548,7,Closed Lost - Technical,F,0,Pipeline Principal,2387.40000000,USD,20,Yerson Juarez V.,2024-08-27T17:26:07+03:00,2026-04-23T17:58:55+03:00,2024-10-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52312,Deal #52312 || Revisión de sensores de PH II OCI-24-00004925-000  ll 0473-SOPO-24221,WON,Closed Won,S,0,Pipeline Principal,36.00000000,USD,0,Fernanda Huayra Q.,2024-08-27T18:04:25+03:00,2026-04-23T18:07:29+03:00,2024-08-27T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52314,Deal #52314 || 10006139 || Cables memosens,WON,Closed Won,S,0,Pipeline Principal,3055.02000000,USD,80,Sergio Villena M.,2024-08-27T18:15:55+03:00,2024-08-27T18:18:12+03:00,2024-08-27T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52316,Deal MADRE || #52316 || 10021260 || Proyecto: H372050 || Water Transition II – Etapa 2B-3 || YANACOCHA,3,Closed Other,F,0,Pipeline Principal,56057.32000000,USD,55,Martin Jordan C.,2024-08-27T20:17:04+03:00,2026-05-13T19:56:58+03:00,2024-11-26T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Servicios,Proyectos"
52318,"Deal #52318 || 10020955 || MMG_New PO No. 4400584408, Flujometro Coriolis 8F5B80, Material 10469602",WON,Closed Won,S,0,Pipeline Principal,18077.15000000,USD,55,Jesus Alvarado M.,2024-08-27T22:46:43+03:00,2024-10-31T18:53:00+03:00,2024-09-04T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52322,"Deal #52322 || 10021254 II VALVULA MARIPOSA 24"", ACERO AL CARBONO, 150 ANSI, WAFER ESTILO C, ENVASE PTFE - USO EN TAG'S 38DV0102/38DV0134B",4,Closed Lost - Dealer,F,0,Pipeline Principal,21097.03000000,USD,95,Yerson Juarez V.,2024-08-28T00:48:53+03:00,2024-09-16T23:29:48+03:00,2024-09-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52324,Deal #52324 || 10021258 || Indicador HADRO,LOSE,Closed Lost,F,0,Pipeline Principal,2000.00000000,USD,55,Alexandra Cruz C.,2024-08-28T00:51:13+03:00,2024-10-07T15:20:04+03:00,2024-10-07T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52326,Deal #52326 || 10021255 ||  Kit de mantenimiento - NDX,3,Closed Other,F,0,Pipeline Principal,917.49000000,USD,0,David Rejas S.,2024-08-28T01:43:28+03:00,2024-11-29T19:34:05+03:00,2024-11-29T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52328,Deal #52328 ||  10019588 || OC 4504035109,WON,Closed Won,S,0,Pipeline Principal,3673.74000000,USD,55,Lino Castro V.,2024-08-28T16:59:24+03:00,2024-08-28T17:00:04+03:00,2024-08-28T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52330,"Deal #52330 || 10021257 || Flujometros Coriolis de 1/2'' || Solped 10745573, 10746646",WON,Closed Won,S,0,Pipeline Principal,28910.31000000,USD,55,Alexandra Cruz C.,2024-08-28T18:30:02+03:00,2024-10-01T00:46:43+03:00,2024-09-13T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52332,Deal #52332 || Revisión de sensores de PH II OCI-24-00005035-000  ll 0461-SOPO-24221,WON,Closed Won,S,0,Pipeline Principal,13.50000000,USD,0,Fernanda Huayra Q.,2024-08-28T18:58:18+03:00,2025-01-29T01:59:08+03:00,2024-08-28T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52334,Deal #52334 ||  Revisión de sensores de PH II OCI-24-00004925-000  ll 0472-SOPO-24221 ,WON,Closed Won,S,0,Pipeline Principal,103.50000000,USD,0,Fernanda Huayra Q.,2024-08-28T19:03:03+03:00,2026-04-23T01:11:53+03:00,2024-08-28T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52336,Deal #52336 || Revisión de sensores de PH II OCI-24-00004878-000 ll 0475-SOPO-24221,WON,Closed Won,S,0,Pipeline Principal,36.45000000,USD,0,Fernanda Huayra Q.,2024-08-28T19:13:53+03:00,2026-04-24T00:38:48+03:00,2024-09-17T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52338,Deal #52338 || 10021262 || Solicitud de Cotización No. [6100018305] || Soluciones Buffer,3,Closed Other,F,0,Pipeline Principal,1478.16000000,USD,55,Jesus Alvarado M.,2024-08-28T19:32:39+03:00,2025-07-17T22:01:24+03:00,2025-07-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52340,Deal #52340 || 10021268 || Flujometro para Aditivo,3,Closed Other,F,0,Pipeline Principal,3956.13000000,USD,20,Alberto Gutierrez G.,2024-08-28T20:13:57+03:00,2026-04-23T19:58:55+03:00,2026-01-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52342,Deal #52342 ||  FALLA DE INSTRUMENTO RIA15 ll 0477-SOPO-24221,WON,Closed Won,S,0,Pipeline Principal,18.00000000,USD,0,Fernanda Huayra Q.,2024-08-28T20:25:39+03:00,2026-04-24T00:38:48+03:00,2024-09-25T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52344,Deal #52344 || 10021280 || flujometro agua de proceso 2inch,WON,Closed Won,S,0,Pipeline Principal,5285.51000000,USD,55,Alexandra Cruz C.,2024-08-28T22:56:39+03:00,2026-04-30T18:54:30+03:00,2024-10-25T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52346,Deal #52346 || 10021266 || EQUIPAMIENTO PTAP || DISTRITO Pardo Miguel-San Martin || CONSORCIO ESMERALDA,3,Closed Other,F,0,Pipeline Principal,179906.74000000,USD,55,Yovany Barrera C.,2024-08-28T23:11:41+03:00,2025-06-30T23:10:47+03:00,2025-06-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52348,"Deal #52348 || 10021263 II Valvula 2"" con Actuador Neumatico y Limit Switch AXIOM en Tags 292500-HV-340, 292500-HV-304, 292500-HV-324",WON,Closed Won,S,0,Pipeline Principal,8873.36000000,USD,55,Yerson Juarez V.,2024-08-28T23:39:41+03:00,2025-02-05T03:01:14+03:00,2024-09-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52352,Deal #52352 || 10021272 || Repuestos Planta Óxidos - Nivel y Turbidez,WON,Closed Won,S,0,Pipeline Principal,56472.70000000,USD,55,Katherine Llerena C.,2024-08-29T17:08:49+03:00,2026-04-23T17:55:33+03:00,2024-10-22T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52354,Deal #52354 || Deal #52354 || 10021279 || Medidor de Nivel y Flujometro para Tolva Circular,WON,Closed Won,S,0,Pipeline Principal,26021.70000000,USD,55,Katherine Llerena C.,2024-08-29T17:20:31+03:00,2026-04-23T20:17:32+03:00,2024-12-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52356,Deal #52356 || 10022143 ll Servicio de diagnostico de medidores de turbidez ll Huber,WON,Closed Won,S,0,Pipeline Principal,517.00000000,USD,80,Fredy Huamán R.,2024-08-29T17:30:26+03:00,2025-02-01T01:59:54+03:00,2025-01-22T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52358,Deal #52358 || 10021269 || Solicitud de cotización sensor de conductividad,WON,Closed Won,S,0,Pipeline Principal,22156.11000000,USD,95,Lino Castro V.,2024-08-29T18:29:19+03:00,2024-09-11T20:13:29+03:00,2024-09-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52360,Deal #52360 || 10021281 || Visualizador de Nivel en Tanques de Peróxido de Hidrógeno,3,Closed Other,F,0,Pipeline Principal,20000.00000000,USD,55,Alberto Gutierrez G.,2024-08-29T19:04:52+03:00,2026-04-24T16:59:33+03:00,2025-05-09T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52362,Deal #52362 || 10021283 || Medición de pH en línea de agua desionizada,8,No Response,F,0,Pipeline Principal,4288.56000000,USD,55,Alberto Gutierrez G.,2024-08-29T19:46:22+03:00,2026-04-24T16:59:33+03:00,2025-03-04T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52364,Deal #52364 || 10021271 ll Servicio de diangostico de medidor de flujo magnetico ll Nexa Cerro Lindo,LOSE,Closed Lost,F,0,Pipeline Principal,650.00000000,USD,80,Fredy Huamán R.,2024-08-29T22:37:09+03:00,2026-04-23T18:15:04+03:00,2025-05-06T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52366,Deal #52366 || Sábana flotante para tanques Atmosfericos 407 Talara HMT,C2:NEW,In Development,P,2,VENTAS-Secundario,13000.00000000,USD,0,Dialine Fernandez A.,2024-08-29T22:55:48+03:00,2026-06-10T19:54:56+03:00,2026-12-31T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
52368,Deal #52368 || Deal #52368 || Flujometro electromagnetico DN350mm,3,Closed Other,F,0,Pipeline Principal,15000.00000000,USD,80,Yovany Barrera C.,2024-08-29T23:13:45+03:00,2024-11-29T23:49:34+03:00,2024-11-29T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52370,Deal #52370 || 10021273 ll Mantenimiento Preventivo y Prueba de Fuga a Densímetros ll Volcan Oxidos,WON,Closed Won,S,0,Pipeline Principal,13960.00000000,USD,55,Fredy Huamán R.,2024-08-29T23:22:34+03:00,2026-04-23T20:08:30+03:00,2025-01-14T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52372,Deal #52372 || Medición de Nivel Principio Hidrostático y Radar sin Contacto_Presa de Relaves y/o Pozas de Filtraciones. || MINSUR-SAN RAFAEL,NEW,In Development,P,0,Pipeline Principal,15000.00000000,USD,1,Alberto Gutierrez G.,2024-08-29T23:34:37+03:00,2026-05-12T17:12:25+03:00,2026-11-27T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52374,Deal #52374 || 10021275 || Tx DE PRESION  || OS03-NUEVA PLANTA DE NITROGENO PSA || CUAJONE,WON,Closed Won,S,0,Pipeline Principal,4233.20000000,USD,55,Jesus Alvarado M.,2024-08-29T23:51:16+03:00,2025-09-24T21:40:17+03:00,2025-09-24T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Proyectos"
52376,Deal #52376 || 10021274 ll Servicio de mantenimiento y calibracion de detectores de gas ll Backus Malteria,WON,Closed Won,S,0,Pipeline Principal,1700.00000000,USD,80,Fredy Huamán R.,2024-08-29T23:54:43+03:00,2025-06-12T02:00:31+03:00,2025-01-14T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52380,Deal #52380 || 10021415 || OS03-NUEVA PLANTA DE NITROGENO PSA || VORTEX || CUAJONE,WON,Closed Won,S,0,Pipeline Principal,9615.45000000,USD,20,Jesus Alvarado M.,2024-08-30T00:11:21+03:00,2026-04-27T19:28:39+03:00,2025-10-27T03:00:00+03:00,,,N,Si Incluye,No incluye,"Ventas,Proyectos"
52382,Deal #52382 || 10021282 || Cable para sensor pH,WON,Closed Won,S,0,Pipeline Principal,4181.12000000,USD,80,Gianella Belleza Z.,2024-08-30T00:46:01+03:00,2026-04-23T18:07:29+03:00,2024-09-04T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52384,Deal #52384 || 10021285 || Registro y control de relés por rango de trabajo configurado,8,No Response,F,0,Pipeline Principal,2136.65000000,USD,20,Alberto Gutierrez G.,2024-08-30T01:18:43+03:00,2026-04-24T16:59:33+03:00,2025-02-10T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52386,Deal #52386 || 10021276 || Sensores de Repuesto para FMD71,WON,Closed Won,S,0,Pipeline Principal,13622.43000000,USD,55,Jesus Alvarado M.,2024-08-30T01:22:44+03:00,2024-09-30T17:02:44+03:00,2024-09-24T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52388,Deal #52388 || 10021277 ll Servicio de contrastacion de flujometros magneticos ll Gold Fields,3,Closed Other,F,0,Pipeline Principal,4500.00000000,USD,55,Fredy Huamán R.,2024-08-30T02:45:15+03:00,2024-10-22T01:24:00+03:00,2024-10-21T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52392,"Deal #52392 || 10021278 || SOLICITUD DE PEDIDO - 1300020605 || Valvula Mariposa 815, 20""",WON,Closed Won,S,0,Pipeline Principal,42384.29000000,USD,80,Dialine Fernandez A.,2024-08-31T22:17:48+03:00,2026-05-05T22:06:31+03:00,2025-05-07T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52398,Deal #52398 || 10021286 || cotizar valvulas para filtro prensa 07 ,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,5713.66000000,USD,20,Dialine Fernandez A.,2024-09-02T16:57:28+03:00,2026-06-03T01:29:10+03:00,2026-07-31T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
52400,Deal #52400 || 10021284 || Switch para medio viscoso,WON,Closed Won,S,0,Pipeline Principal,1748.56000000,USD,20,Alberto Gutierrez G.,2024-09-02T17:16:59+03:00,2024-09-10T23:50:13+03:00,2024-09-10T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52404,Deal #52404 || 10021288 || Tubo detector ll Espesador de Zinc - Andaychagua,3,Closed Other,F,0,Pipeline Principal,17198.25000000,USD,1,Shyla Quiroz C.,2024-09-03T01:54:51+03:00,2026-04-23T20:04:54+03:00,2025-03-11T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Servicios"
